PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,POSITION
Tyler Cook,1610612743,1629076,2019,PF-SF
Jalen Lecque,1610612756,1629665,2019,SG
Norense Odiase,1610612756,1629826,2019,C
David Kramer,1610612756,1629749,2019,SG
Tariq Owens,1610612756,1629745,2019,PF
David Stockton,1610612747,204065,2019,PG
Dedric Lawson,1610612759,1629664,2019,PF
Perrion Callandret,1610612741,1629825,2019,PG
Sagaba Konate,1610612761,1628996,2019,PF-C
Jaylen Adams,1610612749,1629121,2019,PG
Luke Maye,1610612749,1629612,2019,SF-PF
Justin Anderson,1610612764,1626147,2019,SG
Phil Booth,1610612764,1629595,2019,PF-SG
Jemerrio Jones,1610612764,1629203,2019,SF
John Wall,1610612764,202322,2019,PG
Deng Adel,1610612751,1629061,2019,SF
John Egbunu,1610612751,1629786,2019,C
Josh Perkins,1610612766,1629616,2019,PG
Joe Chealey,1610612766,1629147,2019,PG
Amir Hinton,1610612752,1629609,2019,PG
Trevon Bluiett,1610612762,1629129,2019,SG-SF
Yudai Baba,1610612742,1629819,2019,SG
Isaiah Pineiro,1610612758,1629753,2019,SF-PF
Eric Mika,1610612758,1628450,2019,C
Jordan Murphy,1610612750,1629818,2019,PF
Lindell Wigginton,1610612750,1629623,2019,SG
James Palmer Jr.,1610612746,1629615,2019,SG
Terry Larrier,1610612746,1629097,2019,SF-SG
Thomas Welsh,1610612766,1629118,2019,C
Anthony Bennett,1610612745,203461,2019,PF
Ray Spalding,1610612737,1629034,2019,PF
Devyn Marble,1610612744,203906,2019,SG
Hassani Gravett,1610612753,1629755,2019,PG
JaKeenan Gant,1610612754,1629721,2019,PF
